gameId,actionNumber,teamId,personId,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,location,actionType,subType,shotValue,actionId,scoreDiff,clutchFlag
0022400621,17,1610612759,203084,H. Barnes,35,13,4,1,1,2,4,v,Made Shot,Running Reverse Layup Shot,2,13,0.0,0
0022400671,20,1610612759,1642264,S. Castle,37,-7,4,1,1,4,0,h,Made Shot,Driving Layup Shot,2,13,0.0,0
0022400719,22,1610612737,1642258,Z. Risacher,228,-11,0,0,1,0,0,h,Missed Shot,Jump Shot,3,13,-1.0,0
0022400734,23,1610612759,1630170,D. Vassell,126,13,13,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,13,-2.0,0
0022400795,18,1610612756,201142,K. Durant,-192,160,25,0,1,0,0,v,Missed Shot,Jump Shot,3,13,0.0,0
0022400802,19,1610612765,1641709,A. Thompson,0,0,0,0,1,0,0,v,Missed Shot,Tip Layup Shot,2,13,2.0,0
0022400833,22,1610612759,203084,H. Barnes,223,-8,0,1,1,2,6,v,Made Shot,Jump Shot,3,13,0.0,0
0022400844,19,1610612759,101108,C. Paul,104,134,17,1,1,6,2,v,Made Shot,Pullup Jump shot,2,13,0.0,0
0022400863,19,1610612763,1628991,J. Jackson Jr.,51,253,26,1,1,5,5,h,Made Shot,Pullup Jump shot,3,13,-2.0,0
0022400888,19,1610612759,1630170,D. Vassell,78,120,14,1,1,7,0,h,Made Shot,Turnaround Fadeaway shot,2,13,2.0,0
0022400925,18,1610612759,1630170,D. Vassell,40,127,13,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,13,0.0,0
0022400937,22,1610612742,202691,K. Thompson,-9,85,9,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,13,-2.0,0
0022400951,18,1610612759,101108,C. Paul,-154,202,25,0,1,0,0,h,Missed Shot,Running Jump Shot,3,13,-1.0,0
0022400973,20,1610612740,203468,C. McCollum,-116,100,15,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,13,0.0,0
0022401003,24,1610612752,1626157,K. Towns,4,248,25,0,1,0,0,v,Missed Shot,Jump Shot,3,13,3.0,0
0022401018,20,1610612755,1642348,J. Edwards,0,0,0,1,1,2,4,v,Made Shot,Tip Layup Shot,2,13,0.0,0
0022401033,20,1610612759,1642264,S. Castle,26,17,3,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,13,0.0,0
0022401059,17,1610612759,202687,B. Biyombo,0,0,0,1,1,0,4,v,Made Shot,Tip Layup Shot,2,13,0.0,0
0022401080,20,1610612759,203084,H. Barnes,-232,-21,0,0,1,0,0,h,Missed Shot,Jump Shot,3,13,-3.0,0
0022401139,18,1610612757,1631101,S. Sharpe,-27,96,10,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,13,0.0,0
0022401155,21,1610612759,203084,H. Barnes,-91,251,27,1,1,6,5,v,Made Shot,Jump Shot,3,13,-6.0,0
0022401197,19,1610612761,1630567,S. Barnes,-2,18,2,1,1,2,5,v,Made Shot,Running Dunk Shot,2,13,0.0,0
0022401215,22,1610612759,203084,H. Barnes,45,78,9,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,13,-2.0,0
0022401218,19,1610612759,1641705,V. Wembanyama,-13,288,29,0,1,0,0,h,Missed Shot,Jump Shot,3,13,0.0,0
0022400015,20,1610612759,1641705,V. Wembanyama,-5,11,1,1,1,6,0,h,Made Shot,Running Alley Oop Dunk Shot,2,14,4.0,0
0022400038,20,1610612762,1641718,K. George,-145,229,27,1,1,7,3,h,Made Shot,Jump Shot,3,14,1.0,0
0022400057,23,1610612756,1626145,T. Jones,-121,151,19,1,1,9,0,h,Made Shot,Jump Shot,2,14,5.0,0
0022400168,22,1610612759,1641705,V. Wembanyama,-5,-2,1,1,1,7,7,v,Made Shot,Cutting Dunk Shot,2,14,-2.0,0
0022400183,22,1610612757,1629028,D. Ayton,1,1,0,1,1,5,2,v,Made Shot,Running Alley Oop Layup Shot,2,14,-5.0,0
0022400216,21,1610612758,1631099,K. Murray,-227,-10,0,0,1,0,0,v,Missed Shot,Jump Shot,3,14,0.0,0
0022400224,23,1610612759,1641705,V. Wembanyama,-96,-3,10,1,1,13,3,h,Made Shot,Driving Floating Bank Jump Shot,2,14,9.0,0
0022400232,21,1610612742,1629029,L. Dončić,-163,193,25,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,14,0.0,0
0022400262,21,1610612762,1629012,C. Sexton,227,36,0,0,1,0,0,v,Missed Shot,Jump Shot,3,14,-2.0,0
0022400296,19,1610612747,2544,L. James,-6,3,1,1,1,3,2,v,Made Shot,Running Finger Roll Layup Shot,2,14,-3.0,0
0022400313,21,1610612758,1628370,M. Monk,-36,263,27,1,1,7,3,h,Made Shot,Step Back Jump shot,3,14,0.0,0
0022400331,18,1610612759,1630577,J. Champagnie,-125,236,27,1,1,3,3,h,Made Shot,Jump Shot,3,14,0.0,0
0022400370,22,1610612737,203991,C. Capela,-56,22,6,1,1,4,6,v,Made Shot,Hook Shot,2,14,1.0,0
0022400421,20,1610612751,1627827,D. Finney-Smith,-62,241,25,0,1,0,0,h,Missed Shot,Jump Shot,3,14,2.0,0
0022400441,21,1610612750,201144,M. Conley,-216,115,24,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,14,0.0,0
0022400475,27,1610612759,1641705,V. Wembanyama,115,47,12,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,14,0.0,0
0022400484,20,1610612759,1641705,V. Wembanyama,-22,71,7,1,1,5,2,h,Made Shot,Driving Floating Bank Jump Shot,2,14,0.0,0
0022400498,20,1610612741,203897,Z. LaVine,-6,176,18,0,1,0,0,h,Missed Shot,Step Back Jump shot,2,14,-5.0,0
0022400567,22,1610612759,1641705,V. Wembanyama,-50,173,18,1,1,2,6,h,Made Shot,Jump Shot,2,14,-6.0,0
0022400592,25,1610612759,1642264,S. Castle,26,11,3,1,1,4,6,v,Made Shot,Driving Layup Shot,2,14,0.0,0
0022400621,19,1610612754,1631097,B. Mathurin,80,252,26,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,14,-2.0,0
0022400633,19,1610612759,203084,H. Barnes,82,17,8,1,1,2,2,h,Made Shot,Driving Floating Jump Shot,2,14,0.0,0
0022400671,21,1610612746,1627884,D. Jones Jr.,224,6,0,0,1,0,0,v,Missed Shot,Jump Shot,3,14,-4.0,0
0022400684,22,1610612759,1642264,S. Castle,5,12,1,0,1,0,0,h,Missed Shot,Running Layup Shot,2,14,1.0,0
0022400693,21,1610612759,1629646,C. Bassey,0,0,0,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,14,0.0,0
0022400743,19,1610612753,203484,K. Caldwell-Pope,145,57,16,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,14,0.0,0
0022400769,22,1610612759,203084,H. Barnes,75,252,26,0,1,0,0,v,Missed Shot,Jump Shot,3,14,0.0,0
0022400833,24,1610612740,203482,K. Olynyk,44,89,10,0,1,0,0,h,Missed Shot,Turnaround Hook Shot,2,14,-4.0,0
0022400844,20,1610612745,1630224,J. Green,11,11,2,1,1,8,2,h,Made Shot,Driving Finger Roll Layup Shot,2,14,4.0,0
0022400863,21,1610612759,1628368,D. Fox,5,255,26,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,14,0.0,0
0022400871,21,1610612759,202687,B. Biyombo,-23,17,3,0,1,0,0,h,Missed Shot,Cutting Layup Shot,2,14,-3.0,0
0022400888,20,1610612751,1626156,D. Russell,4,74,7,1,1,7,2,v,Made Shot,Driving Floating Jump Shot,2,14,-7.0,0
0022401018,21,1610612759,1630170,D. Vassell,21,17,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,14,-2.0,0
0022401059,18,1610612739,1629636,D. Garland,-210,135,25,0,1,0,0,h,Missed Shot,Jump Shot,3,14,-4.0,0
0022401086,20,1610612759,1630170,D. Vassell,228,89,24,0,1,0,0,h,Missed Shot,Jump Shot,3,14,-3.0,0
0022401110,21,1610612759,1630577,J. Champagnie,201,173,27,1,1,0,7,v,Made Shot,Jump Shot,3,14,0.0,0
0022401124,22,1610612739,1630596,E. Mobley,6,90,9,1,1,3,8,v,Made Shot,Driving Hook Shot,2,14,0.0,0
0022401155,23,1610612746,1627884,D. Jones Jr.,233,32,24,1,1,9,5,h,Made Shot,Jump Shot,3,14,1.0,0
0022401182,19,1610612759,1630577,J. Champagnie,-199,179,27,1,1,2,6,v,Made Shot,Running Jump Shot,3,14,0.0,0
0022401197,21,1610612759,1630577,J. Champagnie,-151,204,25,1,1,5,5,h,Made Shot,Jump Shot,3,14,-3.0,0
0022400015,23,1610612747,203076,A. Davis,-1,52,5,0,1,0,0,v,Missed Shot,Alley Oop Layup shot,2,15,-6.0,0
0022400025,24,1610612759,203084,H. Barnes,-22,20,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,15,0.0,0
0022400038,22,1610612759,1642264,S. Castle,-32,248,25,1,1,7,6,v,Made Shot,Jump Shot,3,15,-4.0,0
0022400057,25,1610612759,1641705,V. Wembanyama,-72,257,27,0,1,0,0,v,Missed Shot,Jump Shot,3,15,-9.0,0
0022400130,22,1610612762,1641718,K. George,-137,147,20,1,1,9,0,h,Made Shot,Pullup Jump shot,2,15,7.0,0
0022400146,22,1610612759,101108,C. Paul,108,132,17,1,1,7,7,h,Made Shot,Pullup Jump shot,2,15,-2.0,0
0022400168,24,1610612746,1627826,I. Zubac,17,16,2,0,1,0,0,h,Missed Shot,Dunk Shot,2,15,0.0,0
0022400173,22,1610612745,1627832,F. VanVleet,-184,169,25,0,1,0,0,h,Missed Shot,Running Pull-Up Jump Shot,3,15,0.0,0
0022400183,24,1610612759,203084,H. Barnes,-5,16,2,1,1,7,2,h,Made Shot,Reverse Layup Shot,2,15,3.0,0
0022400296,21,1610612759,1630577,J. Champagnie,200,152,25,0,1,0,0,h,Missed Shot,Jump Shot,3,15,1.0,0
0022400313,23,1610612759,1641705,V. Wembanyama,93,74,12,1,1,7,5,v,Made Shot,Turnaround Fadeaway shot,2,15,-4.0,0
0022400331,92,1610612741,1641763,J. Phillips,12,6,1,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,15,0.0,0
0022400337,23,1610612759,1642264,S. Castle,-12,7,1,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,15,0.0,0
0022400354,21,1610612740,1627749,D. Murray,178,168,24,0,1,0,0,v,Missed Shot,Jump Shot,3,15,0.0,0
0022400370,26,1610612759,203084,H. Barnes,-206,125,24,0,1,0,0,h,Missed Shot,Jump Shot,3,15,-2.0,0
0022400386,22,1610612759,1630170,D. Vassell,218,115,25,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,15,0.0,0
0022400405,24,1610612759,1630170,D. Vassell,-22,28,4,1,1,9,6,v,Made Shot,Driving Layup Shot,2,15,-5.0,0
0022400567,24,1610612763,1630217,D. Bane,-66,148,16,1,1,2,8,v,Made Shot,Pullup Jump shot,2,15,4.0,0
0022400582,21,1610612759,101108,C. Paul,108,83,14,0,1,0,0,h,Missed Shot,Step Back Jump shot,2,15,0.0,0
0022400592,27,1610612748,1628389,B. Adebayo,97,5,10,0,1,0,0,h,Missed Shot,Floating Jump shot,2,15,-2.0,0
0022400633,20,1610612754,1631097,B. Mathurin,87,227,24,1,1,2,5,v,Made Shot,Pullup Jump shot,3,15,0.0,0
0022400719,24,1610612759,1630170,D. Vassell,148,206,25,0,1,0,0,v,Missed Shot,Running Jump Shot,3,15,0.0,0
0022400734,25,1610612766,1628970,M. Bridges,23,63,7,1,1,8,2,h,Made Shot,Driving Hook Shot,2,15,0.0,0
0022400757,26,1610612759,1630170,D. Vassell,86,256,27,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,15,0.0,0
0022400795,20,1610612759,203084,H. Barnes,228,20,0,1,1,8,0,h,Made Shot,Jump Shot,3,15,0.0,0
0022400802,21,1610612765,1641709,A. Thompson,0,0,0,0,1,0,0,v,Missed Shot,Putback Dunk Shot,2,15,0.0,0
0022400818,20,1610612759,1630170,D. Vassell,-168,8,17,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,15,0.0,0
0022400844,21,1610612759,202687,B. Biyombo,-6,22,2,1,1,8,4,v,Made Shot,Cutting Finger Roll Layup Shot,2,15,-6.0,0
0022400888,21,1610612759,203084,H. Barnes,223,-10,0,1,1,10,2,h,Made Shot,Jump Shot,3,15,5.0,0
0022400925,20,1610612750,203944,J. Randle,-227,111,25,0,1,0,0,h,Missed Shot,Jump Shot,3,15,0.0,0
0022400937,24,1610612759,101108,C. Paul,132,228,26,0,1,0,0,h,Missed Shot,Running Jump Shot,3,15,0.0,0
0022400964,20,1610612759,101108,C. Paul,194,151,25,1,1,6,3,h,Made Shot,Step Back Jump shot,3,15,0.0,0
0022401080,22,1610612738,1628401,D. White,-195,172,26,0,1,0,0,v,Missed Shot,Jump Shot,3,15,0.0,0
0022401110,23,1610612743,201566,R. Westbrook,15,61,6,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,15,-7.0,0
0022401124,24,1610612759,203084,H. Barnes,-124,-10,12,1,1,5,8,h,Made Shot,Step Back Jump shot,2,15,-5.0,0
0022401155,25,1610612759,203084,H. Barnes,186,178,26,1,1,9,8,v,Made Shot,Jump Shot,3,15,-4.0,0
0022401182,22,1610612756,1642346,R. Dunn,232,31,0,1,1,5,6,h,Made Shot,Jump Shot,3,15,-4.0,0
0022401197,23,1610612761,1642347,J. Shead,91,259,27,0,1,0,0,v,Missed Shot,Jump Shot,3,15,0.0,0
0022401215,24,1610612757,1629014,A. Simons,176,218,28,0,1,0,0,h,Missed Shot,Jump Shot,3,15,0.0,0
0022401218,21,1610612750,203497,R. Gobert,6,26,3,1,1,0,5,v,Made Shot,Cutting Dunk Shot,2,15,0.0,0
0022400038,26,1610612762,1628381,J. Collins,0,0,0,1,1,9,6,h,Made Shot,Putback Layup Shot,2,18,1.0,0
0022400057,28,1610612759,1642264,S. Castle,23,15,3,1,1,11,2,v,Made Shot,Driving Layup Shot,2,18,0.0,0
0022400074,27,1610612742,1629029,L. Dončić,-97,231,25,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,18,0.0,0
0022400094,25,1610612759,203084,H. Barnes,184,176,25,1,1,8,6,h,Made Shot,Pullup Jump shot,3,18,0.0,0
0022400125,24,1610612760,1631096,C. Holmgren,-56,127,14,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,18,0.0,0
0022400146,26,1610612750,1630183,J. McDaniels,-223,0,0,0,1,0,0,v,Missed Shot,Jump Shot,3,18,0.0,0
0022400168,27,1610612746,1627884,D. Jones Jr.,-132,231,27,0,1,0,0,h,Missed Shot,Jump Shot,3,18,0.0,0
0022400197,27,1610612759,1641705,V. Wembanyama,-110,229,25,1,1,3,5,h,Made Shot,Jump Shot,3,18,0.0,0
0022400216,27,1610612759,101108,C. Paul,7,151,15,1,1,9,4,h,Made Shot,Pullup Jump shot,2,18,0.0,0
0022400262,27,1610612762,1641718,K. George,-138,237,27,0,1,0,0,v,Missed Shot,Jump Shot,3,18,0.0,0
0022400269,27,1610612759,1642264,S. Castle,104,124,16,1,1,5,9,h,Made Shot,Pullup Jump shot,2,18,0.0,0
0022400313,26,1610612758,1628368,D. Fox,-43,69,8,0,1,0,0,h,Missed Shot,Floating Jump shot,2,18,2.0,0
0022400331,21,1610612759,1630577,J. Champagnie,21,35,4,0,1,0,0,h,Missed Shot,Reverse Layup Shot,2,18,0.0,0
0022400337,27,1610612758,1631099,K. Murray,-4,38,4,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,18,0.0,0
0022400386,26,1610612759,1641705,V. Wembanyama,163,88,19,1,1,5,3,h,Made Shot,Pullup Jump shot,2,18,0.0,0
0022400405,28,1610612752,1628973,J. Brunson,123,19,12,0,1,0,0,h,Missed Shot,Step Back Jump shot,2,18,3.0,0
0022400475,31,1610612759,1641705,V. Wembanyama,-96,73,12,1,1,2,4,v,Made Shot,Turnaround Bank shot,2,18,0.0,0
0022400516,25,1610612749,203081,D. Lillard,129,235,27,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,18,0.0,0
0022400582,24,1610612763,1642377,J. Wells,-234,29,24,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,18,0.0,0
0022400592,31,1610612748,202710,J. Butler III,16,13,2,1,1,6,9,h,Made Shot,Driving Layup Shot,2,18,0.0,0
0022400671,25,1610612746,202695,K. Leonard,-145,-4,15,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,18,0.0,0
0022400719,28,1610612759,203084,H. Barnes,53,43,7,0,1,0,0,v,Missed Shot,Fadeaway Jump Shot,2,18,0.0,0
0022400734,29,1610612759,1641705,V. Wembanyama,0,0,0,0,1,0,0,v,Missed Shot,Tip Layup Shot,2,18,-6.0,0
0022400795,25,1610612756,201142,K. Durant,-140,21,14,1,1,8,2,v,Made Shot,Pullup Jump shot,2,18,-8.0,0
0022400802,37,1610612765,1641709,A. Thompson,-5,10,1,0,1,0,0,v,Missed Shot,Tip Layup Shot,2,18,0.0,0
0022400937,28,1610612742,1631108,M. Christie,-169,198,26,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,18,0.0,0
0022400964,25,1610612766,1630182,J. Green,-85,258,27,1,1,6,9,v,Made Shot,Jump Shot,3,18,-3.0,0
0022400973,26,1610612740,1628971,B. Brown,223,50,0,1,1,4,5,v,Made Shot,Jump Shot,3,18,0.0,0
0022401018,25,1610612759,1631110,J. Sochan,1,32,3,1,1,4,4,h,Made Shot,Driving Layup Shot,2,18,0.0,0
0022401033,25,1610612761,1642347,J. Shead,119,224,25,0,1,0,0,h,Missed Shot,Jump Shot,3,18,0.0,0
0022401046,27,1610612759,203084,H. Barnes,228,0,0,0,1,0,0,v,Missed Shot,Jump Shot,3,18,-2.0,0
0022401124,27,1610612759,1630170,D. Vassell,-237,20,24,1,1,8,8,h,Made Shot,Jump Shot,3,18,-3.0,0
0022401163,26,1610612759,203084,H. Barnes,-190,176,26,0,1,0,0,v,Missed Shot,Jump Shot,3,18,-4.0,0
0022401182,28,1610612759,203084,H. Barnes,-240,20,24,0,1,0,0,v,Missed Shot,Jump Shot,3,18,1.0,0
0022401218,113,1610612759,1631110,J. Sochan,7,30,3,0,1,0,0,h,Missed Shot,Layup Shot,2,18,-5.0,0
0022400057,30,1610612756,1626145,T. Jones,26,77,8,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,19,9.0,0
0022400094,27,1610612745,1630578,A. Sengun,-98,153,18,0,1,0,0,v,Missed Shot,Jump Shot,2,19,-2.0,0
0022400109,28,1610612759,1641705,V. Wembanyama,0,0,0,1,1,3,7,h,Made Shot,Tip Dunk Shot,2,19,0.0,0
0022400130,28,1610612759,1641705,V. Wembanyama,-22,277,28,1,1,9,6,v,Made Shot,Running Pull-Up Jump Shot,3,19,-9.0,0
0022400173,26,1610612745,1627832,F. VanVleet,-32,1,3,1,1,4,2,h,Made Shot,Running Finger Roll Layup Shot,2,19,0.0,0
0022400183,30,1610612757,1630166,D. Avdija,78,77,11,1,1,7,7,v,Made Shot,Turnaround Fadeaway shot,2,19,-5.0,0
0022400216,29,1610612758,201942,D. DeRozan,-32,115,12,1,1,9,6,v,Made Shot,Pullup Jump shot,2,19,-5.0,0
0022400269,29,1610612744,1630322,L. Waters III,-48,254,26,0,1,0,0,v,Missed Shot,Jump Shot,3,19,4.0,0
0022400296,25,1610612759,1641705,V. Wembanyama,-178,256,31,1,1,6,2,h,Made Shot,Pullup Jump shot,3,19,0.0,0
0022400354,25,1610612740,1642274,Y. Missi,-6,15,2,0,1,0,0,v,Missed Shot,Running Layup Shot,2,19,0.0,0
0022400386,27,1610612757,1631101,S. Sharpe,-113,189,22,1,1,5,5,v,Made Shot,Step Back Jump shot,2,19,-2.0,0
0022400394,25,1610612755,1630231,K. Martin,20,27,3,0,1,0,0,h,Missed Shot,Running Layup Shot,2,19,2.0,0
0022400421,27,1610612751,1630592,J. Wilson,229,56,24,1,1,7,5,h,Made Shot,Jump Shot,3,19,0.0,0
0022400475,33,1610612743,203999,N. Jokić,15,40,4,0,1,0,0,h,Missed Shot,Driving Finger Roll Layup Shot,2,19,-2.0,0
0022400484,27,1610612759,101108,C. Paul,-69,265,27,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,19,3.0,0
0022400498,26,1610612759,1631110,J. Sochan,4,14,1,1,1,0,7,v,Made Shot,Cutting Layup Shot,2,19,0.0,0
0022400552,27,1610612747,1630559,A. Reaves,147,211,26,1,1,7,0,h,Made Shot,Jump Shot,3,19,0.0,0
0022400567,29,1610612763,1641744,Z. Edey,2,5,1,1,1,2,10,v,Made Shot,Driving Dunk Shot,2,19,6.0,0
0022400592,33,1610612759,101108,C. Paul,-179,169,25,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,19,3.0,0
0022400684,27,1610612759,1630170,D. Vassell,-6,12,1,1,1,7,2,h,Made Shot,Running Layup Shot,2,19,0.0,0
0022400703,26,1610612763,1629630,J. Morant,134,209,25,1,1,5,6,h,Made Shot,Step Back Jump shot,3,19,0.0,0
0022400769,27,1610612738,204001,K. Porziņģis,0,8,1,1,1,4,2,h,Made Shot,Driving Layup Shot,2,19,0.0,0
0022400795,26,1610612759,1628368,D. Fox,-42,32,5,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,19,6.0,0
0022400818,24,1610612759,1628368,D. Fox,-228,125,26,1,1,4,5,v,Made Shot,Running Jump Shot,3,19,0.0,0
0022400844,27,1610612745,1628415,D. Brooks,-175,187,26,1,1,14,4,h,Made Shot,Running Jump Shot,3,19,4.0,0
0022400863,26,1610612763,1642377,J. Wells,-205,153,26,1,1,10,5,h,Made Shot,Running Jump Shot,3,19,0.0,0
0022400871,26,1610612760,1631114,J. Williams,-50,247,25,1,1,4,11,v,Made Shot,Jump Shot,3,19,0.0,0
0022400925,25,1610612750,1630162,A. Edwards,-18,274,27,1,1,7,0,h,Made Shot,Pullup Jump shot,3,19,0.0,0
0022400951,25,1610612742,1630230,N. Marshall,-5,98,10,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,19,0.0,0
0022400964,27,1610612759,1630170,D. Vassell,51,116,13,1,1,8,9,h,Made Shot,Pullup Jump shot,2,19,-3.0,0
0022400973,28,1610612759,1630170,D. Vassell,103,227,25,0,1,0,0,h,Missed Shot,Jump Shot,3,19,-1.0,0
0022401003,31,1610612752,1630540,M. McBride,113,163,20,0,1,0,0,v,Missed Shot,Step Back Jump shot,2,19,-1.0,0
0022401018,27,1610612755,1642348,J. Edwards,225,29,0,1,1,4,7,v,Made Shot,Jump Shot,3,19,0.0,0
0022401059,24,1610612759,1642264,S. Castle,11,11,2,1,1,0,6,v,Made Shot,Driving Layup Shot,2,19,0.0,0
0022401080,26,1610612738,204001,K. Porziņģis,10,30,3,0,1,0,0,v,Missed Shot,Cutting Layup Shot,2,19,0.0,0
0022401086,26,1610612744,203110,D. Green,185,47,19,1,1,2,7,v,Made Shot,Jump Shot,2,19,0.0,0
0022401110,27,1610612743,1629618,J. Pickett,194,191,27,0,1,0,0,h,Missed Shot,Jump Shot,3,19,0.0,0
0022401124,29,1610612739,1630596,E. Mobley,184,180,26,1,1,8,11,v,Made Shot,Jump Shot,3,19,0.0,0
0022401139,25,1610612757,1629680,M. Thybulle,113,21,11,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,19,0.0,0
0022401155,31,1610612746,1627739,K. Dunn,18,13,2,0,1,0,0,h,Missed Shot,Running Layup Shot,2,19,1.0,0
0022400015,29,1610612747,1629629,C. Reddish,-232,8,0,0,1,0,0,v,Missed Shot,Jump Shot,3,20,0.0,0
0022400074,29,1610612759,1641705,V. Wembanyama,31,278,28,0,1,0,0,v,Missed Shot,Jump Shot,3,20,0.0,0
0022400109,29,1610612745,1631095,J. Smith Jr.,-33,70,8,1,1,3,9,v,Made Shot,Turnaround Fadeaway shot,2,20,4.0,0
0022400125,26,1610612759,1631110,J. Sochan,-23,5,2,1,1,2,4,v,Made Shot,Layup Shot,2,20,0.0,0
0022400130,29,1610612762,1631117,W. Kessler,-11,37,4,0,1,0,0,h,Missed Shot,Cutting Layup Shot,2,20,3.0,0
0022400146,28,1610612750,203944,J. Randle,123,-1,12,1,1,9,11,v,Made Shot,Step Back Jump shot,2,20,0.0,0
0022400168,29,1610612759,1641705,V. Wembanyama,-27,256,26,0,1,0,0,v,Missed Shot,Running Pull-Up Jump Shot,3,20,0.0,0
0022400197,30,1610612759,1642264,S. Castle,-15,4,2,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,20,-2.0,0
0022400232,27,1610612742,202691,K. Thompson,56,76,9,0,1,0,0,h,Missed Shot,Driving Finger Roll Layup Shot,2,20,0.0,0
0022400262,29,1610612759,1628380,Z. Collins,-15,11,2,1,1,8,2,h,Made Shot,Driving Layup Shot,2,20,0.0,0
0022400313,28,1610612758,1628368,D. Fox,-2,49,5,1,1,9,5,h,Made Shot,Layup Shot,2,20,0.0,0
0022400337,29,1610612759,203084,H. Barnes,223,54,0,0,1,0,0,h,Missed Shot,Jump Shot,3,20,0.0,0
0022400370,31,1610612759,1641705,V. Wembanyama,92,234,25,0,1,0,0,h,Missed Shot,Running Jump Shot,3,20,0.0,0
0022400386,28,1610612759,1631110,J. Sochan,216,145,26,0,1,0,0,h,Missed Shot,Jump Shot,3,20,0.0,0
0022400441,28,1610612750,203944,J. Randle,221,111,25,0,1,0,0,h,Missed Shot,Running Jump Shot,3,20,0.0,0
0022400498,28,1610612741,1630581,J. Giddey,233,-3,0,0,1,0,0,h,Missed Shot,Jump Shot,3,20,-7.0,0
0022400516,27,1610612759,1641705,V. Wembanyama,123,243,27,1,1,2,6,v,Made Shot,Running Pull-Up Jump Shot,3,20,0.0,0
0022400582,26,1610612759,203084,H. Barnes,-222,5,0,1,1,7,5,h,Made Shot,Running Jump Shot,3,20,0.0,0
0022400621,26,1610612754,1630169,T. Haliburton,-23,267,27,1,1,5,6,h,Made Shot,Step Back Jump shot,3,20,0.0,0
0022400633,28,1610612759,1642264,S. Castle,75,17,8,1,1,7,7,h,Made Shot,Fadeaway Jump Shot,2,20,-2.0,0
0022400671,27,1610612746,1627884,D. Jones Jr.,0,0,0,1,1,4,2,v,Made Shot,Putback Layup Shot,2,20,0.0,0
0022400684,28,1610612749,1627752,T. Prince,-138,215,26,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,20,-5.0,0
0022400693,28,1610612759,1629646,C. Bassey,13,21,2,1,1,5,4,h,Made Shot,Reverse Layup Shot,2,20,0.0,0
0022400703,27,1610612759,1641705,V. Wembanyama,29,43,5,1,1,5,8,v,Made Shot,Driving Floating Jump Shot,2,20,1.0,0
0022400719,30,1610612737,1630700,D. Daniels,-32,106,11,1,1,8,7,h,Made Shot,Floating Jump shot,2,20,0.0,0
0022400734,105,1610612759,1641705,V. Wembanyama,-13,20,2,0,1,0,0,v,Missed Shot,Putback Layup Shot,2,20,0.0,0
0022400743,26,1610612759,101108,C. Paul,-224,-17,0,0,1,0,0,v,Missed Shot,Running Jump Shot,3,20,0.0,0
0022400757,32,1610612764,1629673,J. Poole,-210,140,25,0,1,0,0,h,Missed Shot,Jump Shot,3,20,-1.0,0
0022400818,26,1610612740,203468,C. McCollum,179,184,26,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,20,-1.0,0
0022400833,31,1610612740,203468,C. McCollum,-40,77,9,1,1,4,7,h,Made Shot,Driving Floating Jump Shot,2,20,-5.0,0
0022400871,28,1610612759,1630170,D. Vassell,-12,70,7,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,20,-7.0,0
